장소 이름,위도,경도
CU 목포대하늘점,126.433820728256,34.9104631850771
뉴빅마트,126.479181268114,34.9889597377412
백련헤어아트,126.46977726762,34.9872641139867
북신안농협하나로마트,126.20590854564608,35.05773115402436
임자농협하나로마트,126.10914145434252,35.08528078941476
24그린마트,126.211128690193,35.0599897355674
코사마트 임자점,126.111841134889,35.0845696118198
황토원예마트,126.21447463217169,35.05858011329149
신선마트 지도점,126.21023521148864,35.059428692802044
영찬마트,126.09946210220428,35.08989892251684
CU 신안조선점,126.205215524068,35.0579825972202
CU 신안지도점,126.210914667772,35.0594475363085
이디야커피 신안임자하나로마트점,126.109180251053,35.0852423171017
무안농협하나로마트 해제점,126.293550781188,35.1107496845235
무안농협하나로마트 현경점,126.411028783463,35.0214435636109
무안농협하나로마트 망운점,126.392798358014,35.0122823976014
서영광농협하나로마트,126.37478444318842,35.217684774857204
무안농협하나로마트 서부점,126.380984152618,35.0500077613615
손불농협하나로마트,126.431092670935,35.1428185330382
서영광농협하나로마트 군남점,126.453837124131,35.2420454452636
영광농협하나로마트 불갑점,126.507323021579,35.2102882902968
목포무안신안축협 하나로마트 해제중앙점,126.29434376865846,35.113555678638654
영광농협하나로마트 군서점,126.478202982005,35.2554602401346
마산활어회마트,126.34614820533622,35.07027583852367
신선마트 현경점,126.410711075467,35.0211319521487
신선마트,126.431277541565,35.1421127446811
소비자마트,126.300094818984,35.1130554257724
미니할인마트,126.371952513373,35.216886858423
부안할인마트,126.372496895614,35.2169365506024
대흥할인마트,126.294171039329,35.1146326793924
현경종합가전마트,126.411184631447,35.0211018015693
염산할인마트,126.37232301165,35.2172673396903
신선마트 전기차충전소,126.431243576088,35.1421053744884
CU 무안현경점,126.41207574912,35.0209042162827
황토원예영농조합법인,126.40889267640156,35.02106902709411
영광농협하나로마트,126.506489260126,35.2768719862514
영광축협하나로마트,126.50320714706363,35.27454844146726
해리농협하나로마트 상하점,126.49004845740792,35.44379997237604
굴비골농협 하나로마트,126.4437571291278,35.360737298942205
백수농협하나로마트,126.4190515524361,35.28112913349284
굴비골농협하나로마트 홍농점,126.446616240651,35.3964270982831
조은마트,126.503502339854,35.2706622106428
와이식자재마트 법성포점,126.45322115958837,35.355908872780226
영광존마트,126.500937541996,35.2745418043286
수협바다마트,126.438027448175,35.3614588831666
코끼리마트,126.40065842621,35.28253380046453
감집홈마트,126.503125715982,35.2783436114107
낚시마트,126.501760424958,35.2751364692068
새영광할인마트,126.496097329056,35.2688253273709
광주마트,126.436147974478,35.4454313806428
영광농협하나로마트 주차장,126.50614264151,35.2771175364518
중국식품마트,126.504847153626,35.2750662196218
빛고을마트,126.499791213661,35.28293746939746
신평마트,126.48538592851853,35.28225422690162
마운틴할인마트,126.447115999535,35.3606112053074
풍년농약할인마트,126.501716456909,35.2737013689783
들녘마트,126.50969084687,35.3779918831376
천냥마트,126.502461597604,35.2762245573417
형제농약종자마트,126.502584718523,35.2762214583049
중앙민박마트,126.407886901186,35.397108729064
광문마트,126.447886056825,35.4000453597814
대발마트,126.497597995811,35.2707027325611
형제마트,126.448899680892,35.3558928502318
상하마트,126.49254785469,35.4435725587462
백산마트,126.503043799854,35.2777186527961
정성마트,126.436347719771,35.4464814295051
진성마트,126.490364287996,35.4440176192753
현우마트,126.503010540614,35.2734471085211
정성마트민박,126.436347770042,35.4464742193202
뷰티마트 영광점,126.504606379842,35.276702051095
초린마트,126.511225269933,35.2758006025879
(주)옥당마트,126.509059471401,35.2764353835205
CU 법성중앙점,126.447212755435,35.3567468048571
변산농협하나로마트 격포점,126.472339547149,35.6240722559805
변산농협하나로마트 위도점,126.293035402652,35.6042664947805
채석강마트,126.471493278998,35.6295474119287
해성슈퍼,126.491018952452,35.8412487452286
격포마트,126.473228958124,35.6271477024924
서해굿마트,126.41057869129224,35.81401772611552
영할인마트,126.4129265054538,35.812534046774026
대한철물마트,126.473599885981,35.6217560770797
선유마트,126.411496821289,35.8137518504876
민마트,126.47762542771284,35.60395169206496
마트랜드,126.41231986334157,35.81317547408732
씨에스타마트,126.414210219957,35.80768348719306
변산농협하나로마트 격포점 주차장,126.472507119304,35.6242730734858
행복 마트,126.48934333722504,35.84156608527311
청솔마트낚시용품점,126.51023743923,35.5825966277218
좋은상품좋은마트,126.471866021619,35.6275923738785
슈퍼낚시마트,126.285690777451,35.6086466146052
명동수퍼마트,126.472521866869,35.6218595155095
훼미리마트,126.471009476865,35.6295894510241
수협바다마트 격포지점,126.47024342366,35.6225489102444
격포LA마트,126.470881871887,35.6241595956845
안면도농협하나로마트 고남점,126.4072208107198,36.423817789492105
오천농협하나로마트 원산도지점,126.424781861082,36.3680317333519
해동낚시마트,126.509827549848,36.3240516575989
안면도하나마트,126.34942646412658,36.50689543835831
중장마트,126.369151772329,36.4729192252936
청남낚시마트,126.4231693346113,36.40034504058784
꽃지해변마트,126.336812854864,36.5011226684666
어항마트,126.509186465308,36.3254116032532
해변마트,126.339429403012,36.5016210973964
고남청솔할인마트,126.4069781078751,36.42347414523055
머드마트,126.508886355533,36.3263836391746
딴뚝마트,126.350123805372,36.5073344899689
동백정낚시마트,126.50541168507355,36.14694550555477
중앙DC마트,126.509028155009,36.3186917904707
거성마트,126.39525940432728,36.43762205811338
뉴항구마트,126.505490039864,36.3259623051549
전망대낚시마트슈퍼,126.41557535880408,36.46659163363872
선진낚시마트,126.433908222579,36.3815062745816
안면낚시마트,126.427735169047,36.3999074140373
유람선마트낚시,126.509516611295,36.3269314377455
차부마트,126.426219700242,36.4007400239144
바다마트,126.504395558605,36.3271509268981
독바위수산마트,126.48420810792022,36.50731552735606
안면도농협하나로마트 고남점 주차장,126.407250979635,36.4236629405247
바바라코코스마트카페 대천해변점,126.51018167521823,36.31586773128683
고남자재마트,126.406303464993,36.4230382379605
LG마트포장마차,126.509441523996,36.3167000864701
한주낚시마트,126.431579047585,36.4176209260898
어만낚시마트,126.509568972371,36.3255068954969
부여마트,126.43381914377,36.3824178293515
CU 보령발전소점,126.500619033174,36.3967270765224
오션캐슬 그린마트,126.33701152992268,36.48829152096548
나들가게 광장마트,126.5080551414746,36.31936006708538
소원농협하나로마트,126.19625009067636,36.75895356367667
근흥농협하나로마트,126.229505627563,36.7148971704918
근흥농협하나로마트 안흥점,126.14858190108178,36.68229644243625
365일할인마트,126.19688308726656,36.75903623326484
신흥민박마트,126.15307202294106,36.68092634889593
365 할인마트,126.137151497892,36.6790810319085
서산수협 바다마트,126.13768337377496,36.67773503438646
미끼마트 유원 편의점,126.197832815075,36.700057658891
탑바다낚시마트,126.153224048834,36.6796109193135
부산마트,126.209043925939,36.6949747544394
신항두배로마트,126.136920880096,36.6792956249603
소원농협하나로마트 주차장,126.19596056777,36.7590101785765
연포이레마트,126.2089249749107,36.69511723966082
25시관광마트,126.134851178279,36.6818974034151
등대마트,126.209572029776,36.6945421273552
청포마트,126.209034523785,36.694581810636
안면도농협하나로마트,126.34588121529976,36.51949830534816
남면농협하나로마트 청포대점,126.312312340476,36.6254371759464
태안 로컬푸드 직매장,126.3157449910438,36.61197255561808
롯데슈퍼 안면도점,126.34337837347644,36.51404167809855
킹스마트 (휴업중),126.346095619585,36.515379476348
리슈채 슈퍼,126.33053893600808,36.51264743967067
백사장하나마트,126.322063360635,36.5827653569057
하모니마트 서산부석점,126.373370994002,36.6271220308975
한농마트,126.324145180699,36.5828708962366
방조제낚시마트,126.37378341858,36.6269980420204
안면행복낚시마트,126.318792297165,36.6012666444764
백사장마트,126.315236413978,36.5814935916466
안면도농협하나로마트 주차장,126.345860094926,36.519487375866
안면도장터마트,126.345998828264,36.5167991400744
삼봉마트,126.316312505639,36.5713440566201
백사장홈마트펜션,126.318766672902,36.5759556636326
중앙낚시마트,126.354432679423,36.6227748309869
대원낚시마트,126.354393742408,36.6215454880588
또와요마트,126.331532265316,36.5248724332768
해피마트,126.344483631522,36.5206657166382
수산물마트,126.31774175912,36.5860316148413
굿모닝마트(주),126.346087568394,36.5152749001249
참좋은마트,126.315723256322,36.5848206445563
펜션마트,126.284495034195,36.6220644864068
대명마트,126.31661209966173,36.57233701593277
쉬리마트낚시,126.34993400876,36.532161616111
남면농협하나로마트 청포대점 주차장,126.312393462127,36.6257440250706
일출봉마트,126.31459134381728,36.59000282584617
송림마트,126.345392054663,36.5177942729786
남면농협 청포대 간이지점,126.31229083089264,36.62534153301116
CU 안면승언점,126.344895955221,36.5215510969562
의류할인매장,126.315084180303,36.6108585761606
광천슈퍼,126.318049781113,36.5858207116509
아부찌부대찌개 청포대하나로마트점,126.31226694882508,36.6256387649112
홍성서부농협하나로마트 광리점,126.50386172431486,36.5979256464316
홍성서부농협하나로마트 남당점,126.47103356656746,36.54015678085161
남당항마트,126.47233093152,36.5395425433962
IGA마트,126.464827194493,36.5760412405093
효마트,126.4569669334438,36.59140246557496
천수만낚시,126.463302849101,36.5935308030991
태안남면농협 하나로마트,126.2949405013206,36.67534035555601
그린농축가할인마트,126.29414215217044,36.67713424525016
그린농축가식자재할인마트,126.294171467576,36.6771091878875
깨비왕식자재마트,126.29414215217044,36.67713424525016
태안남면농협 하나로마트 주차장,126.294819393994,36.675494629711
한일마트,126.29654852959,36.6741820240122
청포대마트,126.302648367001,36.6387454992255
마린마트,126.291147953432,36.7560100581318
교운마트,126.290423907903,36.7582657000005
태안농협하나로마트,126.3062436162388,36.749293917771766
롯데슈퍼프레시 태안점,126.319443622602,36.7521779784614
홈마트,126.30306884702,36.7529122099213
그린농축가마트,126.30962519225756,36.748929715686174
태안마트,126.302310275692,36.7560544076375
서민갑부반품마트 태안점,126.302355540499,36.747097729084615
태안농협 하나로마트 주차장,126.305901774937,36.749328869435
태안농협농자재마트 농기계수리센타,126.30630332373592,36.748631956181605
주류마트,126.304008499419,36.7450871380214
이불마트,126.306622593816,36.7492384561882
하나로마트김밥천국,126.306345395017,36.7491827745258
홈마트식육점,126.30305903821817,36.75288241614182
365가전가구마트 태안점,126.302363337386,36.747102280304
미니마트,126.303224919614,36.7480363641803
CU 태안터미널점,126.302954631286,36.7482077926947
CU 태안읍내점,126.302801182477,36.7513066821922
뚜레쥬르 충남태안하나로마트점,126.306345232798,36.7492007956117
부석농협하나로마트,126.39260985705543,36.71417231851429
서산농협하나로마트 인지점,126.426552343776,36.7530163080987
서해농자재마트,126.492173764723,36.7577983805866
차부킹마트,126.426807039391,36.7543043159433
서해기계공구마트,126.491912364012,36.7580387618738
